gauge_id,original_split,camelsh_huc02,state,gauge_name,drain_sqkm_attr,actual_valid_target_count,obs_years_usable,first_obs_year_usable,last_obs_year_usable,area,slope,aridity,snow_fraction,soil_depth,permeability,forest_fraction,baseflow_index
08406000,train,13,NM,"BLACK RIVER AT MALAGA, NM",1003.945,85840,20,2000,2024,1003.945,11.42037,6.89710895748905,0.0119247106283854,37.93704,1.283599,0.118991982,17.36934
08408500,train,13,NM,"DELAWARE RIVER NR RED BLUFF, NM",2024.692,92874,30,1992,2024,2024.692,5.026513,8.04612331095514,0.0050022162345396,30.89183,1.200238,0.00505899089,17.70913
08433000,train,13,TX,"Barrilla Draw nr Saragosa, TX",1480.109,70212,20,2003,2024,1480.109,11.26048,6.87126839186171,0.0061728796294519,29.39789,1.517034,0.146183217,17.58171
08447020,train,13,TX,"Independence Ck nr Sheffield, TX",1994.675,71687,22,2003,2024,1994.675,5.665826,7.45558948395891,0.0032284759922907,22.3204,1.469759,0.0010287388,34.11803
08477110,train,13,NM,"MIMBRES RIVER AT MIMBRES, NM",485.4861,94763,30,1991,2024,485.4861,22.64316,4.23535608866424,0.0575676998071299,43.17546,1.923181,0.90967119,51.758
09024000,train,14,CO,"FRASER RIVER AT WINTER PARK, CO.",71.6175,70513,17,1993,2024,71.6175,34.1726,1.41389647669426,0.663669281012404,50.18945,7.3417,0.553603564,63.51324
09041400,train,14,CO,"MUDDY CRK BLW WOLFORD MTN RESER. NR KREMMLING, CO",700.8723,94623,28,1996,2024,700.8723,13.09556,2.10902497099364,0.486405156668826,53.52904,2.499238,0.366030287,61.67238
09047700,train,14,CO,"KEYSTONE GULCH NEAR DILLON, CO.",23.5701,60573,16,2004,2024,23.5701,30.16561,1.9011665759631,0.577693145802862,50.3811,6.937962,0.8146932124,74.11338
09073005,train,14,CO,"LINCOLN CREEK BELOW GRIZZLY RESERVOIR NR ASPEN, CO",39.3471,14396,14,2010,2023,39.3471,42.77668,1.53365637652444,0.679664689019562,48.05037,7.922929,0.1665865872999999,63.88676
09073300,train,14,CO,"ROARING FORK RIVER AB DIFFICULT C NR ASPEN, CO.",196.7139,83299,24,1997,2024,196.7139,39.0588,1.4698000754105,0.683532575054593,49.48826,7.747975,0.346990245,62.93818
09073400,train,14,CO,"ROARING FORK RIVER NEAR ASPEN, CO.",276.8967,86749,33,1991,2024,276.8967,36.11411,1.4698000754105,0.683532575054593,49.79357,7.424156,0.4501678489999999,63.04973
09074000,train,14,CO,"HUNTER CREEK NEAR ASPEN, CO.",109.6122,77813,11,1998,2012,109.6122,29.10287,1.48332572805109,0.656729920619278,50.50385,6.628584,0.652557073,60.53278
09080400,train,14,CO,"FRYINGPAN RIVER NEAR RUEDI, CO.",612.899,95881,32,1993,2024,612.899,33.35883,1.49773736265457,0.630434592123973,50.79988,5.481002,0.66049584,63.94374
09081000,train,14,CO,"ROARING FORK RIVER NEAR EMMA, CO",2224.402,87221,23,1999,2024,2224.402,34.00666,1.79067672397734,0.575759089826251,52.0783,4.709892,0.59185904,64.81598
09081600,train,14,CO,"CRYSTAL RIVER AB AVALANCHE C, NEAR REDSTONE, CO.",432.8928,93495,34,1991,2024,432.8928,41.07839,1.45349948912563,0.623043786211905,48.85703,3.142503,0.59150888,63.27555
09169500,train,14,CO,"DOLORES RIVER AT BEDROCK, CO.",5232.928,69641,15,1995,2024,5232.928,18.26084,3.14305357870849,0.275032243315537,44.50882,1.451586,0.6668537999999999,52.61953
09177000,train,14,CO,"SAN MIGUEL RIVER AT URAVAN, CO.",3887.755,84137,25,1997,2024,3887.755,16.297,2.88871948109871,0.295980307415956,45.26732,1.36516,0.6562013,57.10889
09183500,train,14,UT,"MILL CREEK AT SHELEY TUNNEL, NEAR MOAB, UT.",74.3022,88147,32,1992,2024,74.3022,25.32137,4.412573386819,0.217410294812136,42.79887,4.377575,0.73104961,55.77779
09196500,train,14,WY,"PINE CREEK ABOVE FREMONT LAKE, WY",194.8815,75520,25,1991,2024,194.8815,31.25253,1.77061455198588,0.645383374691956,60.0,2.7208,0.16117946,61.04979
09220000,train,14,WY,"EAST FORK OF SMITH FORK NR ROBERTSON, WYO.",143.4222,50365,11,2007,2024,143.4222,16.81759,1.33138159780022,0.711349133222999,48.60615,2.787265,0.664164918,63.55831
09258980,train,14,WY,"MUDDY CREEK BELOW YOUNG DRAW, NEAR BAGGS, WY",2612.889,56839,19,2005,2024,2612.889,5.773623,4.59901494704035,0.287393013320362,41.00132,2.719394,0.0094319734499999,59.25766
09346400,train,14,CO,"SAN JUAN RIVER NEAR CARRACAS, CO.",3248.188,75455,11,2000,2024,3248.188,21.57291,2.21857477642534,0.372937059807347,45.51049,2.471039,0.54309443,62.25201
09349800,train,14,CO,"PIEDRA RIVER NEAR ARBOLES, CO.",1692.402,84232,24,1997,2024,1692.402,23.61288,2.19128026544096,0.338356996780674,42.33313,2.279813,0.73028013,63.90754
09352900,train,14,CO,"VALLECITO CREEK NEAR BAYFIELD, CO.",188.1514,81589,18,1997,2024,188.1514,47.12519,1.31955279474427,0.611779931722509,37.50232,2.719307,0.44558674,63.65187
09353800,train,14,CO,"LOS PINOS RIVER NEAR IGNACIO, CO",880.8273,85119,23,2000,2024,880.8273,33.35688,1.70737351380663,0.459464190877234,42.86891,2.391546,0.6563523000000001,64.29707
09354500,train,14,CO,"LOS PINOS RIVER AT LA BOCA, CO.",1343.914,80578,21,1998,2024,1343.914,25.10021,2.0928000201549,0.365387090841473,43.03688,1.932051,0.5731524499999999,64.49801
09355500,train,14,NM,"SAN JUAN RIVER NEAR ARCHULETA, NM",8372.682,94049,31,1992,2024,8372.682,20.0665,2.56432631914461,0.301323444389517,44.39523,2.11799,0.55552532,62.42715
09363500,train,14,CO,"ANIMAS RIVER NEAR CEDAR HILL, NM",2854.036,85078,25,1994,2024,2854.036,29.50058,1.86135422910509,0.454105191966828,41.38299,1.880106,0.62495418,63.29126
09364010,train,14,NM,"ANIMAS RIVER BELOW AZTEC, NM",3370.298,62986,21,2003,2024,3370.298,26.44253,2.24464316308771,0.377768169586775,40.20633,1.95055,0.56443795,62.43419
09364500,train,14,NM,"ANIMAS RIVER AT FARMINGTON, NM",3545.659,90516,31,1991,2024,3545.659,25.36518,2.32824466367281,0.355387205479039,40.30034,1.96767,0.536533,61.98034
09367500,train,14,NM,"LA PLATA RIVER NEAR FARMINGTON, NM",1503.473,53537,14,1992,2024,1503.473,10.38058,4.16576433074139,0.132286654268259,40.75357,1.914679,0.31057711,54.66243
09371000,train,14,CO,"MANCOS RIVER NEAR TOWAOC, CO.",1361.793,78719,18,1997,2024,1361.793,18.98901,3.96030935289421,0.140173123335105,38.98106,1.52007,0.4171501099999999,56.00532
09371010,train,14,CO,"SAN JUAN RIVER AT FOUR CORNERS, CO",37641.28,75287,25,1992,2024,37641.28,11.46844,4.29140712250483,0.144785944061109,41.69884,2.743468,0.25638461,51.32314
09372000,train,14,CO,MCELMO CREEK NEAR COLORADO-UTAH STATE LINE,897.1452,83060,28,1994,2024,897.1452,10.4665,4.63087080601537,0.111548606554014,43.37327,1.259459,0.2997949583,58.07474
09386900,train,15,NM,"RIO NUTRIA NEAR RAMAH, NM",184.9419,44931,21,1991,2024,184.9419,6.53842,4.0802614691611,0.209316800425094,53.02264,1.450832,0.8094466,36.06988
09408195,train,15,UT,"FORT PEARCE WASH NEAR ST. GEORGE, UT",3473.1,76333,23,2002,2024,3473.1,6.731902,6.70291746996967,0.0248657585593033,42.64899,4.279592,0.0752544696899999,71.46909
09415460,train,15,NV,"WHITE RV NR RED MTN NR PRESTON, NV",73.20689,66086,13,2003,2015,73.20689,23.25181,6.29946120029014,0.235148356047546,24.53195,1.602159,0.8014039150000001,67.45731
09418500,train,15,NV,"MEADOW VALLEY WASH NR CALIENTE, NV",4287.793,76990,27,1991,2024,4287.793,9.577859,6.48102800808468,0.0910673980400604,39.32364,3.39926,0.4504098051999999,47.80246
09423350,train,15,CA,CARUTHERS C NR IVANPAH CA,2.2428,94491,24,2000,2024,2.2428,29.97778,14.080326649809,0.0015875786217511,11.06096,1.691398,0.4915730359999999,11.84986
09430500,train,15,NM,"GILA RIVER NEAR GILA, NM",4804.927,93391,34,1991,2024,4804.927,16.51645,4.56239723967381,0.0703835953132967,42.1528,1.677946,0.711688838,53.99448
09430600,train,15,NM,"MOGOLLON CREEK NEAR CLIFF, NM",190.522,80847,26,1991,2024,190.522,40.64787,4.22349052677489,0.0493247318721825,56.89976,2.054693,0.87859544,53.10138
09444000,train,15,NM,"SAN FRANCISCO RIVER NEAR GLENWOOD, NM",4281.713,95423,32,1991,2024,4281.713,17.61216,4.51248936746418,0.0751893061378327,56.08242,2.53948,0.7631990120000001,56.19996
10105900,train,16,UT,"LITTLE BEAR RIVER AT PARADISE, UT",530.1234,86082,30,1993,2024,530.1234,23.20062,1.99205929039852,0.342760888014704,51.03999,1.259316,0.565389281,72.56384
10126000,train,16,UT,"BEAR RIVER NEAR CORINNE, UT",18311.94,83136,29,1987,2024,18311.94,15.18816,2.5985858125108,0.325920859461892,48.03639,1.796025,0.2363492979999999,73.2832
10149400,train,16,UT,"DIAMOND FORK ABV RED HOLLOW NR THISTLE, UT",251.6418,75520,23,2002,2024,251.6418,25.65373,2.48478340915236,0.407381481747866,49.97833,2.319566,0.8272221989999999,73.04549
10156000,train,16,UT,"SNAKE CREEK NEAR CHARLESTON, UT",83.2896,93330,30,1994,2024,83.2896,28.451,1.91624610008943,0.55595077715425,53.19764,3.696084,0.73966975,78.28605
10172952,train,16,UT,"DUNN CREEK NEAR PARK VALLEY, UT",22.5072,89453,29,1987,2024,22.5072,30.91111,4.13942156597906,0.311530801525679,45.75,4.2735,0.13471689,74.96505
10174500,train,16,UT,"SEVIER RIVER AT HATCH, UT",872.7498,86060,33,1988,2024,872.7498,11.46541,3.00412480383466,0.453816114557866,51.2078,1.980257,0.6753224,77.05467
10183500,train,16,UT,"SEVIER RIVER NEAR KINGSTON, UT",2889.713,93668,35,1987,2024,2889.713,13.68388,3.67764238332056,0.328942850920014,47.22681,2.578409,0.55392973,75.77725
10189000,train,16,UT,"EAST FORK SEVIER RIVER NEAR KINGSTON, UT",3118.963,78621,25,1993,2024,3118.963,14.7628,4.14880479131604,0.317109073476851,50.63672,2.577623,0.53489767,72.19685
10191500,train,16,UT,"SEVIER RIVER BELOW PIUTE DAM, NEAR MARYSVALE, UT",6286.177,31612,12,1987,2002,6286.177,14.47429,3.9209602554257,0.322235657567505,48.99783,2.582702,0.53977206,73.78752
10194200,train,16,UT,"CLEAR CREEK ABOVE DIVERSIONS, NEAR SEVIER, UT",425.8269,86149,30,1992,2024,425.8269,25.31102,3.6297586469719,0.360031065159346,44.80196,2.530171,0.7332318,71.48344
10205000,train,16,UT,"SEVIER RIVER NEAR SIGURD, UT",8375.141,31706,13,1987,2002,8375.141,16.13578,3.98505388627347,0.316830436227572,49.07503,2.591881,0.53818008,72.755
10205030,train,16,UT,"SALINA CREEK NEAR EMERY, UT",134.5977,72382,18,1994,2024,134.5977,19.91262,3.32447162606294,0.344529660984644,53.16963,1.790958,0.66768311,64.54211
10217000,train,16,UT,"SEVIER RIVER BLW SAN PITCH RIVER, NR GUNNISON, UT",12851.65,93731,34,1991,2024,12851.65,16.39544,4.01731127765024,0.28882463141358,48.92329,2.408692,0.52125578,70.1492
10219000,train,16,UT,"SEVIER RIVER NEAR JUAB, UT",13101.59,78018,30,1987,2024,13101.59,16.2773,4.03412453512335,0.285698053828017,48.92153,2.42105,0.51729779,70.08752
10234500,train,16,UT,"BEAVER RIVER NEAR BEAVER, UT",236.4192,79721,30,1987,2024,236.4192,24.22392,2.35704446565176,0.516880618110043,54.44982,2.333316,0.87225916,69.95534
10237000,train,16,UT,"BEAVER RIVER AT ADAMSVILLE, UT",780.3153,32656,12,1991,2011,780.3153,17.98103,3.75413122242308,0.282002225156856,54.79142,3.214742,0.62962198,71.44118
10239000,train,16,UT,"BEAVER RIVER AT ROCKY FORD DAM, NR MINERSVILLE, UT",1384.665,32811,13,1987,2002,1384.665,16.04898,4.0831926828845,0.256545889198803,54.99606,3.9999,0.54753316,71.68377
10242000,train,16,UT,"COAL CREEK NEAR CEDAR CITY, UT",208.6857,77619,26,1991,2024,208.6857,27.13902,2.71372131546289,0.456197502102829,50.07107,0.7928367,0.79004455,75.45496
10243260,train,16,NV,"LEHMAN CK NR BAKER, NV",28.3527,58489,14,1993,2024,28.3527,32.49753,4.82636070705943,0.368690083506197,30.70148,2.283133,0.81373203,74.22322
10244950,train,16,NV,"STEPTOE C NR ELY, NV",28.1961,89519,33,1992,2024,28.1961,30.41141,3.80852643128876,0.425454361488979,31.16877,2.164159,0.732484259,76.18739
10245900,train,16,NV,"PINE CREEK NR BELMONT, NV",31.4424,49181,11,1991,2004,31.4424,40.72196,5.02006511570746,0.48545228644161,36.22742,1.802548,0.384789293,67.86526
10249280,train,16,NV,"KINGSTON C BL COUGAR CANYON NR AUSTIN, NV",60.4323,93934,33,1991,2023,60.4323,44.43909,5.18300505732631,0.297305055643662,60.0,1.58,0.52414855,66.98293
10290500,train,16,CA,"Robinson C at Twin Lks Outlet nr Bridgeport, CA",101.5452,92598,23,1995,2024,101.5452,44.21767,1.86488068508047,0.807728220966582,51.00438,6.315691,0.1520810654,71.77977
10291500,train,16,CA,"Buckeye C nr Bridgeport, CA",113.6448,83850,17,1998,2024,113.6448,36.92357,1.86488068508047,0.807728220966582,46.43408,8.896628,0.240567993,74.09425
10293000,train,16,CA,"E WALKER R NR BRIDGEPORT, CA",933.3531,95852,31,1994,2024,933.3531,23.78373,2.84809016266541,0.572322416807909,39.45299,7.123745,0.2227250534099999,73.23354
10293048,train,16,NV,"SWEETWATER CK AT HWY 338 ABV MTH NR BRIDGEPORT, CA",118.0755,36185,10,2007,2016,118.0755,21.59876,4.47083378795795,0.309140992480191,44.75153,4.374287,0.3817904726,74.83484
10293500,train,16,NV,"E WALKER R AB STROSNIDER D NR MASON, NV",2838.507,91238,30,1995,2024,2838.507,18.78828,3.95706382850459,0.379884099538878,36.60869,5.488723,0.2917432707,71.26649
10296000,train,16,CA,"W WALKER R BLW L WALKER R NR COLEVILLE, CA",467.4168,87358,27,1992,2024,467.4168,26.82365,1.97593384446759,0.721337705298056,46.86387,5.760738,0.191086184382,71.53327
10296500,train,16,CA,"W WALKER R NR COLEVILLE, CA",632.1213,94580,31,1993,2024,632.1213,26.93836,2.14879791110715,0.642784738944484,43.416,5.451672,0.179905703887,71.90472
103087891,train,16,CA,ASPEN C ABV LEVIATHAN MINE NR MARKLEEVILLE CA,1.5048,24884,11,2008,2023,1.5048,23.76316,2.27827103202938,0.417193916802313,33.312,4.8215,0.5113636,68.0
10310000,train,16,CA,"WEST FORK CARSON RIVER AT WOODFORDS, CA",169.3294,92901,31,1994,2024,169.3294,24.52171,1.47662147003277,0.663151689175749,27.35514,12.30062,0.4159017236,68.63298
10310500,train,16,NV,"CLEAR CREEK NEAR CARSON CITY, NV",39.4893,94218,34,1989,2024,39.4893,26.62741,5.7179986842485,0.18339477470779,26.62152,12.59698,0.3672995,69.90759
10316500,train,16,NV,"LAMOILLE C NR LAMOILLE, NV",64.7784,76662,25,1991,2024,64.7784,51.93727,2.40083605932215,0.438678920049342,35.93823,1.7312,0.419084197,66.0
10321000,train,16,NV,"HUMBOLDT R NR CARLIN, NV",10390.54,81750,25,1992,2024,10390.54,11.13049,4.01093744956008,0.30031629730408,46.62827,1.872273,0.0519566573,65.41006
10321940,train,16,NV,"MAGGIE CK ABV MAGGIE CK CYN NR CARLIN, NV",877.7223,85769,25,1997,2024,877.7223,14.72503,5.06994178959211,0.294972249647376,44.93546,1.591619,0.04668971,63.17619
10327500,train,16,NV,"HUMBOLDT RV AT COMUS, NV",31195.85,89430,32,1991,2024,31195.85,11.06759,5.20750301626521,0.214297451563065,46.27414,1.964931,0.070007887,63.62288
10329000,train,16,NV,"L HUMBOLDT R NR PARADISE VALLEY, NV",2571.365,91654,32,1992,2024,2571.365,7.728806,4.42602191791779,0.239609231897347,40.39455,1.522038,0.004790568,63.13769
10329500,train,16,NV,"MARTIN C NR PARADISE VALLEY, NV",454.5207,91655,33,1992,2024,454.5207,16.63618,2.89406579881842,0.355183301067074,41.53594,1.478516,0.024731543,64.68036
10336580,train,16,CA,UPPER TRUCKEE RV AT S UPPER TRUCKEE RD NR MEYERS,36.8802,91197,16,1992,2010,36.8802,23.763,1.47670569667231,0.566110638957905,30.46577,9.007767,0.4764751167,65.79694
12039005,train,17,WA,"HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS, WA",343.9215,72109,17,2003,2019,343.9215,28.50872,0.334673740511621,0.0066347943940154,53.00088,1.885131,0.7697305799999999,50.12423
12058790,train,17,WA,"NF SKOKOMISH R NR LWR CUSHMAN DAM NR POTLATCH, WA",253.5399,19621,16,2009,2024,253.5399,45.8335,0.44472940805772,0.0327674360319851,40.69663,2.392291,0.764801501,52.61715
12076800,train,17,WA,"GOLDSBOROUGH CREEK ABOVE 7TH STREET AT SHELTON, WA",154.8036,44892,19,2006,2024,154.8036,4.685424,0.688891947887151,0.0070066437605242,59.79531,8.722576,0.432164343,54.30968
12097500,train,17,WA,"GREENWATER RIVER AT GREENWATER, WA",190.1907,94475,31,1994,2024,190.1907,35.74687,0.801996975638907,0.432177863070448,54.689,2.574288,0.7977692973,62.81996
12158040,train,17,WA,"TULALIP CREEK NEAR TULALIP, WA",40.5279,85456,24,2001,2024,40.5279,4.489267,1.20853383592225,0.0073582870421416,57.5,10.021,0.603673,49.00689
12175500,train,17,WA,"THUNDER CREEK NEAR NEWHALEM, WA",273.8205,86307,30,1993,2024,273.8205,58.75731,0.439161773408652,0.569529812016904,49.91196,2.375812,0.4468996646,64.12011
12210000,train,17,WA,"SF NOOKSACK RIVER AT SAXON BRIDGE, WA",332.1279,19409,16,2009,2024,332.1279,35.43958,0.362116202604478,0.143039753466826,55.10108,2.534393,0.7142164200000001,57.25033
12210700,train,17,WA,"NOOKSACK RIVER AT NORTH CEDARVILLE, WA",1524.798,50199,19,2006,2024,1524.798,36.1938,0.407039404350497,0.152189242730869,53.76528,2.83326,0.69462943,58.74356
12323670,train,17,MT,"Mill Creek nr Anaconda, MT",102.4056,46898,20,2005,2024,102.4056,29.01171,2.12001929459154,0.317651911176137,56.51021,2.827553,0.46615518582,78.87492
12344000,train,17,MT,Bitterroot River near Darby MT,2718.683,92274,30,1995,2024,2718.683,32.371,1.67114673929893,0.390558925778714,58.21844,7.43298,0.646750041256,70.92266
12353000,train,17,MT,Clark Fork below Missoula MT,23353.03,96008,32,1991,2024,23353.03,24.17469,2.01034608135639,0.317153540889812,56.66447,3.852512,0.5885626776,72.78288
12354000,train,17,MT,"ST. REGIS RIVER NEAR ST. REGIS, MT",828.4186,73762,23,2002,2024,828.4186,34.40613,1.46709122543779,0.290205166922737,55.64036,2.932989,0.856226,71.18769
12358500,train,17,MT,Middle Fork Flathead River nr West Glacier MT,2939.194,60284,24,1996,2024,2939.194,40.44882,1.0157910124722,0.429229085347654,45.70449,2.277494,0.699059997,68.1431
12375900,train,17,MT,South Crow Creek near Ronan MT,19.7226,49456,20,1991,2019,19.7226,51.38928,1.0555791103143,0.533984093342577,43.49495,2.333083,0.7218216622,77.0
12377150,train,17,MT,Mission Cr ab Reservoir nr ST Ignatius MT,32.1768,86996,32,1991,2024,32.1768,57.62181,1.04305905446377,0.512208364100112,42.46409,2.32914,0.4821269093,75.10931
12383500,train,17,MT,Big Knife Creek near Arlee MT,17.6706,76076,14,1991,2007,17.6706,43.97279,1.28873262311048,0.322148680733568,53.29779,2.806442,0.9697972603,77.28882
12390700,train,17,MT,Prospect Creek at Thompson Falls MT,470.2338,94526,28,1997,2024,470.2338,37.8767,1.28338802153651,0.2726409262112,57.37192,3.096577,0.9173273,69.54495
12409000,train,17,WA,"COLVILLE RIVER AT KETTLE FALLS, WA",2601.777,90900,34,1990,2024,2601.777,18.6062,2.08880687542205,0.186344115200439,54.76701,2.278328,0.714708715,74.23601
12413125,train,17,ID,"CANYON CREEK AB MOUTH AT WALLACE, ID",56.9538,69898,23,1999,2024,56.9538,39.77201,1.07713390106895,0.324138668029506,54.82775,1.845552,0.8526279251,66.34747
12456500,train,17,WA,"CHIWAWA RIVER NEAR PLAIN, WA",445.7034,71270,20,1992,2024,445.7034,41.13913,1.10029098264951,0.352144290774771,55.34921,6.82667,0.7406073495,68.40679
12458000,train,17,WA,"ICICLE CREEK ABV SNOW CR NR LEAVENWORTH, WASH.",499.3668,93935,31,1994,2024,499.3668,47.92509,0.850806058970092,0.471951674691002,49.45485,2.492751,0.617507023,68.96334
13016450,train,17,WY,"FISH CREEK AT WILSON, WY",183.3435,90206,29,1995,2024,183.3435,33.82611,2.18926604239075,0.351281175289116,47.63074,5.665706,0.3682055521,76.44096
13018350,train,17,WY,"FLAT CREEK BELOW CACHE CREEK, NEAR JACKSON, WY",333.0387,78285,17,2003,2024,333.0387,24.70096,1.69776210238943,0.49171884873554,41.60007,4.539454,0.426134233,76.51534
13161500,train,17,NV,BRUNEAU RIVER AT ROWLAND NV,986.1309,80343,22,1992,2024,986.1309,20.19443,3.45083776225861,0.371986867766358,35.36435,2.558192,0.04187183,66.75261
13162225,train,17,NV,"JARBIDGE RV BLW JARBIDGE, NV",76.1346,85912,24,1999,2024,76.1346,40.55107,2.06138656178845,0.541008603735203,37.03493,1.897497,0.4725276499999999,67.0
13181000,train,17,OR,OWYHEE RIVER NR ROME OR,19916.13,84670,29,1994,2024,19916.13,7.693534,4.11600821456935,0.207453025705487,39.15849,1.922714,0.034610414,59.46946
13183000,train,17,OR,OWYHEE RIVER BELOW OWYHEE DAM OR,28159.19,85103,30,1993,2024,28159.19,7.60013,4.50680227550641,0.180213674616422,38.10781,1.86664,0.024959162,60.41716
13215000,train,17,OR,MALHEUR R BE WARMSPRINGS RES NR RIVERSIDE OR,2786.962,36954,10,2007,2016,2786.962,12.49086,4.02494284499694,0.21030639179243,36.89549,0.9136106,0.2823128898499999,67.75179
13217500,train,17,OR,NORTH FORK MALHEUR RIVER AT BEULAH OR,1157.341,35257,10,2007,2016,1157.341,17.69143,3.22779278758418,0.319206472664353,31.91562,0.9373618,0.3166531513,69.90302
13233300,train,17,OR,MALHEUR RIVER BELOW NEVADA DAM NEAR VALE OR,12021.36,37241,18,2007,2024,12021.36,12.71834,4.91082057353736,0.180203623335465,33.91494,0.8812532,0.10560897122,65.24409
13265500,train,17,ID,CRANE CREEK AT MOUTH NR WEISER ID,732.0762,78258,23,2002,2024,732.0762,9.424528,2.66931977720591,0.133444628531317,30.913,0.5264201,0.00446756734,61.05008
13307000,train,17,ID,SALMON RIVER NR SHOUP ID,16172.04,57938,13,2004,2024,16172.04,28.58015,2.45518253667824,0.397122765819408,43.93784,4.912406,0.38500881624,76.49108
13309220,train,17,ID,MF SALMON RIVER AT MF LODGE NR YELLOW PINE ID,2696.614,78565,22,2003,2024,2696.614,33.37066,1.53259965117507,0.506509771410913,46.57029,10.67298,0.59363245007,74.17453
13316500,train,17,ID,LITTLE SALMON RIVER AT RIGGINS ID,1492.905,95423,27,1998,2024,1492.905,29.20843,1.49146681905257,0.309323263390499,32.18654,4.380912,0.6919820649999999,62.58593
13329770,train,17,OR,"WALLOWA R ABV CROSS CNTRY CANAL, NR ENTERPRISE, OR",705.4182,68174,11,1996,2007,705.4182,21.60933,1.39301594442531,0.344837161283616,43.96652,2.433174,0.2896779812,70.33241
13333000,train,17,OR,"GRANDE RONDE RIVER AT TROY, OR",8556.385,94072,34,1991,2024,8556.385,21.14348,1.89089098171433,0.176696284022404,42.15427,1.359195,0.6098069552,65.9971
14018500,train,17,WA,"WALLA WALLA RIVER NEAR TOUCHET, WA",4294.051,94385,32,1992,2024,4294.051,15.15591,2.37009595925686,0.0636341907233595,53.01299,1.517339,0.1941503392,60.70423
14020000,train,17,OR,"UMATILLA RIVER ABOVE MEACHAM CREEK, NR GIBBON, OR",341.4267,93354,34,1990,2024,341.4267,32.15104,1.54970573485414,0.109510692428781,42.21658,1.492076,0.7336641,64.21928
14046890,train,17,OR,"PINE CREEK NEAR CLARNO, OR",168.5637,60569,18,2004,2021,168.5637,21.8378,3.78749950125963,0.0826649454626438,55.60293,0.467542,0.1039388,63.33484
14111400,train,17,WA,"KLICKITAT RIVER BL SUMMIT CREEK NEAR GLENWOOD, WA",1967.008,93478,28,1997,2024,1967.008,14.1323,1.41833053310755,0.187935923221786,55.92139,2.466597,0.692110099,74.34261
14113000,train,17,WA,"KLICKITAT RIVER NEAR PITT, WA",3365.91,95640,33,1992,2024,3365.91,12.66195,1.87016324460605,0.137325295183974,54.11605,1.908144,0.527000133,72.6204
14113200,train,17,OR,"MOSIER CREEK NEAR MOSIER, OR",107.4582,45365,19,2006,2024,107.4582,17.83476,1.93809800949447,0.207204967810001,49.51838,1.578193,0.5947167600000001,71.58952
14138720,train,17,OR,"BULL RUN RIVER AT LOWER FLUME NR BRIGHTWOOD, OR",13.1031,96399,32,1993,2024,13.1031,25.72511,0.49365689969486,0.15423610213266,51.32982,3.591836,0.8188062302,56.70813
14138850,train,17,OR,"BULL RUN RIVER NEAR MULTNOMAH FALLS, OR",124.4574,95397,33,1992,2024,124.4574,27.9569,0.49365689969486,0.15423610213266,46.38536,2.971305,0.8686418376999999,52.05804
14140000,train,17,OR,"BULL RUN RIVER NEAR BULL RUN, OR",278.091,96160,33,1991,2024,278.091,23.70577,0.503677545654512,0.0739263250205529,48.07051,2.633991,0.8913848348000001,50.07877
14142500,train,17,OR,"SANDY RIVER BLW BULL RUN RIVER, NR BULL RUN, OR",1117.501,94695,32,1987,2024,1117.501,26.6059,0.590166775775169,0.0660532274919874,49.23277,2.685985,0.818273524,61.18679
14194150,train,17,OR,"SOUTH YAMHILL RIVER AT MCMINNVILLE, OR",1357.946,94643,30,1995,2024,1357.946,13.64636,0.867615238198385,0.0042176732173561,46.79129,1.094805,0.42832551,45.48545
14198400,train,17,OR,"BULL CREEK NEAR WILHOIT, OR",1.827,94124,28,1995,2024,1.827,36.14208,0.516477737106916,0.0772414379111092,48.01181,2.275305,0.9748769,56.95551
14200000,train,17,OR,"MOLALLA RIVER NEAR CANBY, OR",842.6178,88424,23,2001,2024,842.6178,20.87714,0.606751639668748,0.0167220792542996,47.37299,2.077499,0.6753275329999999,54.87724
14201300,train,17,OR,"ZOLLNER CREEK NEAR MT ANGEL, OR",38.8514,84493,25,1994,2023,38.8514,1.375612,1.12469803564121,0.0013018923016551,58.64761,1.095192,0.0132743331,50.83435
14201340,train,17,OR,"PUDDING RIVER NEAR WOODBURN, OR",819.297,92019,26,1998,2024,819.297,7.91847,0.91894204176818,0.0023494174425332,50.94235,1.129777,0.225289694,51.43165
14202000,train,17,OR,"PUDDING RIVER AT AURORA, OR",1261.469,61057,22,1995,2024,1261.469,8.160997,0.90425042123083,0.0020677297063902,51.71095,1.193974,0.257385881,51.37785
14203500,train,17,OR,"TUALATIN RIVER NEAR DILLEY, OR",324.7677,95828,34,1991,2024,324.7677,16.18818,0.884094685528834,0.0077480150900517,51.28424,0.9596331,0.49931134,49.42504
14205400,train,17,OR,"EAST FORK DAIRY CREEK NEAR MEACHAM CORNER, OR",87.53999,73401,17,2003,2019,87.53999,16.21783,0.949625983366622,0.0068448530047066,49.04836,0.8798857,0.5861655,49.5026
14206900,train,17,OR,"FANNO CREEK AT 56TH AVE, AT PORTLAND, OR",6.2253,95865,32,1991,2024,6.2253,11.37942,1.09764546758001,0.0045720766229371,57.97968,0.9847257,0.142981056,44.20159
14206950,train,17,OR,"FANNO CREEK AT DURHAM, OR",80.7422,84194,25,1994,2024,80.7422,5.872259,1.14737888420867,0.0038379445251829,58.52674,1.012594,0.082594981,45.50491
